Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.242-8.8.4.4-54094-53-17,192.168.137.242,54094,8.8.4.4,53,17,17/10/2022 10:29:05 AM,26383,1,1,65.0,113.0,65.0,65.0,65.0,0.0,113.0,113.0,113.0,0.0,6746.768752605844,75.80639047871736,26383.0,0.0,26383.0,26383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,37.90319523935868,37.90319523935868,65.0,113.0,81.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,121.5,65.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-3.221.182.58-24564-32100-17,192.168.137.173,24564,3.221.182.58,32100,17,17/10/2022 10:23:28 AM,57565,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,416.9200034743334,34.743333622861115,57565.0,0.0,57565.0,57565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17.371666811430558,17.371666811430558,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-47.112.162.49-14534-32100-17,192.168.137.173,14534,47.112.162.49,32100,17,17/10/2022 10:41:09 AM,248405,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,96.61641271310964,8.05136772609247,248405.0,0.0,248405.0,248405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.025683863046235,4.025683863046235,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-44843-17,192.168.137.1,53,192.168.137.173,44843,17,17/10/2022 10:44:07 AM,10740,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,8193.66852886406,186.219739292365,10740.0,0.0,10740.0,10740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,93.1098696461825,93.1098696461825,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-33345-17,192.168.137.1,53,192.168.137.173,33345,17,17/10/2022 10:44:59 AM,10534,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,8353.901651794191,189.8614011771407,10534.0,0.0,10534.0,10534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,94.93070058857035,94.93070058857035,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-55945-17,192.168.137.1,53,192.168.137.173,55945,17,17/10/2022 10:42:00 AM,10762,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,8176.918788329306,185.8390633711206,10762.0,0.0,10762.0,10762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,92.9195316855603,92.9195316855603,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.174-96.16.28.147-4976-443-6,192.168.137.174,4976,96.16.28.147,443,6,14/10/2022 01:32:02 PM,210421,14,15,883.0,6885.0,341.0,0.0,63.07142857142857,101.95735479994663,2920.0,0.0,459.00000000000006,815.0509186547795,36916.46746284829,137.81894392669935,7515.035714285714,11781.302985481458,47517.0,0.0,210421.0,16186.23076923077,21229.457757849297,65372.0,2.0,159684.0,11406.0,17665.25709712973,44132.0,0.0,0,0,0,0,292,312,66.5332832749583,71.28566065174104,0.0,2920.0,258.9333333333333,605.718833904912,366895.3057471264,0,2,0,13,28,0,0,0,1.0,267.86206896551727,63.07142857142857,459.0,0,0,0,7768,14,55007,0,0,0,0,65535,501,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.147-8.8.8.8-40781-53-17,192.168.137.147,40781,8.8.8.8,53,17,17/10/2022 10:34:10 AM,10030174,2,2,54.0,118.0,27.0,27.0,27.0,0.0,59.0,59.0,59.0,0.0,17.14825684978147,0.3987966709251504,3343391.333333333,5757499.128018374,9991576.0,14133.0,1.0016041E7,1.0016041E7,0.0,1.0016041E7,1.0016041E7,1.0005709E7,1.0005709E7,0.0,1.0005709E7,1.0005709E7,0,0,0,0,16,16,0.1993983354625752,0.1993983354625752,27.0,59.0,39.8,17.527121840165314,307.19999999999993,0,0,0,0,0,0,0,0,1.0,49.75,27.0,59.0,0,0,0,0,0,0,2,54,2,118,0,0,1,8,24465.0,0.0,24465.0,24465.0,9991576.0,0.0,9991576.0,9991576.0,NeedManualLabel
192.168.137.1-192.168.137.163-53-51676-17,192.168.137.1,53,192.168.137.163,51676,17,17/10/2022 10:39:57 AM,11193,1,1,158.0,33.0,158.0,158.0,158.0,0.0,33.0,33.0,33.0,0.0,17064.2365764317,178.6831055123738,11193.0,0.0,11193.0,11193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,89.3415527561869,89.3415527561869,33.0,158.0,116.33333333333334,72.16878364870321,5208.333333333333,0,0,0,0,0,0,0,0,1.0,174.5,158.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.225-192.168.137.100-1900-55356-17,192.168.137.225,1900,192.168.137.100,55356,17,14/10/2022 01:32:49 PM,1354012,7,0,2082.0,0.0,303.0,294.0,297.42857142857144,4.035556254807295,0,0,0,0,1537.652546653944,5.1698212423523575,225668.66666666666,335248.3543164182,866328.0,2424.0,1354012.0,225668.66666666666,335248.3543164182,866328.0,2424.0,0,0,0,0,0,0,0,0,0,56,0,5.1698212423523575,0.0,294.0,303.0,297.0,3.927922024247869,15.428571428571477,0,0,0,0,0,0,0,0,0.0,339.42857142857144,297.42857142857144,0.0,0,0,0,2082,7,1537,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-42948-17,192.168.137.1,53,192.168.137.173,42948,17,17/10/2022 10:48:29 AM,10219,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,8611.410118406888,195.7138663274293,10219.0,0.0,10219.0,10219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,97.85693316371464,97.85693316371464,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-47121-17,192.168.137.1,53,192.168.137.173,47121,17,17/10/2022 10:45:20 AM,10578,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,8130.081300813008,189.07165815844203,10578.0,0.0,10578.0,10578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,94.53582907922102,94.53582907922102,35.0,51.0,45.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.242-8.8.8.8-33799-53-17,192.168.137.242,33799,8.8.8.8,53,17,17/10/2022 10:34:34 AM,24983,1,1,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,3202.177480686867,80.05443701717167,24983.0,0.0,24983.0,24983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,40.02721850858583,40.02721850858583,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,56.0,32.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-18.182.200.45-27426-32100-17,192.168.137.173,27426,18.182.200.45,32100,17,17/10/2022 10:38:42 AM,191638,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,125.23612227220072,10.436343522683392,191638.0,0.0,191638.0,191638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.218171761341696,5.218171761341696,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.242-52.12.78.38-49937-443-6,192.168.137.242,49937,52.12.78.38,443,6,17/10/2022 10:32:45 AM,74688,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.167095115681235,37344.0,46454.08709683143,70192.0,4496.0,4496.0,4496.0,0.0,4496.0,4496.0,0,0,0,0,0,0,0,0,0,64,32,26.778063410454156,13.389031705227078,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1818,202,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.82-192.168.137.65-60000-54503-17,192.168.137.82,60000,192.168.137.65,54503,17,17/10/2022 10:36:39 AM,2790734,3,0,1113.0,0.0,371.0,371.0,371.0,0.0,0,0,0,0,398.81980869549017,1.074986007265472,1395367.0,721567.1148618124,1905592.0,885142.0,2790734.0,1395367.0,721567.1148618124,1905592.0,885142.0,0,0,0,0,0,0,0,0,0,24,0,1.074986007265472,0.0,371.0,371.0,371.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,494.6666666666667,371.0,0.0,0,0,0,0,0,0,3,1113,0,0,0,0,2,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.36-46.22.24.205-52728-123-17,192.168.137.36,52728,46.22.24.205,123,17,17/10/2022 10:33:04 AM,106449,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,901.840317898712,18.78833995622317,106449.0,0.0,106449.0,106449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.394169978111584,9.394169978111584,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.174-13.225.189.201-4985-443-6,192.168.137.174,4985,13.225.189.201,443,6,14/10/2022 01:32:36 PM,124621,9,11,1115.0,809.0,517.0,0.0,123.88888888888889,196.16284334988396,336.0,0.0,73.54545454545455,115.87697237705483,15438.810473355214,160.4865953571228,6558.999999999999,9886.509253635593,36140.0,0.0,115874.0,14484.249999999998,21375.726833089375,61247.0,471.0,88481.0,8848.1,14609.104592304378,40876.0,0.0,0,0,0,0,192,232,72.21896791070526,88.26762744641753,0.0,517.0,91.61904761904763,152.2289316097555,23173.64761904762,0,2,0,10,19,0,0,0,1.0,96.2,123.88888888888889,73.54545454545455,0,0,0,1924,10,40216,0,0,0,0,64240,133,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-33637-17,192.168.137.1,53,192.168.137.173,33637,17,17/10/2022 10:44:29 AM,10574,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,8322.299981085682,189.14318138831095,10574.0,0.0,10574.0,10574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,94.57159069415547,94.57159069415547,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.206-192.168.137.1-47365-7-6,192.168.137.206,47365,192.168.137.1,7,6,17/10/2022 10:36:32 AM,999341,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.0013188691347596,999341.0,0.0,999341.0,999341.0,999341.0,999341.0,0.0,999341.0,999341.0,0,0,0,0,0,0,0,0,0,80,0,2.0013188691347596,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.76-8.8.4.4-12004-53-17,192.168.137.76,12004,8.8.4.4,53,17,17/10/2022 10:30:05 AM,41301,1,1,30.0,232.0,30.0,30.0,30.0,0.0,232.0,232.0,232.0,0.0,6343.67206605167,48.424977603447864,41301.0,0.0,41301.0,41301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,24.212488801723932,24.212488801723932,30.0,232.0,97.33333333333333,116.6247543763044,13601.333333333332,0,0,0,0,0,0,0,0,1.0,146.0,30.0,232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.20-34.210.19.179-64708-8886-6,192.168.137.20,64708,34.210.19.179,8886,6,14/10/2022 01:32:54 PM,171307,2,1,69.0,69.0,69.0,0.0,34.5,48.79036790187178,69.0,69.0,69.0,0.0,805.5712843024512,17.51241922396633,85653.5,1011.8698038779495,86369.0,84938.0,171307.0,171307.0,0.0,171307.0,171307.0,0,0,0,0,0,1,0,0,0,40,20,11.674946149310887,5.837473074655444,0.0,69.0,51.75,34.5,1190.25,0,0,0,2,3,0,0,0,0.0,69.0,34.5,69.0,0,0,0,0,0,0,0,0,0,0,2931,3968,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-47.254.83.84-58394-7788-17,192.168.137.163,58394,47.254.83.84,7788,17,17/10/2022 10:47:22 AM,196111,1,1,64.0,16.0,64.0,64.0,64.0,0.0,16.0,16.0,16.0,0.0,407.9322424545283,10.198306061363207,196111.0,0.0,196111.0,196111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.099153030681603,5.099153030681603,16.0,64.0,48.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,72.0,64.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-47.112.162.49-22561-32100-17,192.168.137.173,22561,47.112.162.49,32100,17,17/10/2022 10:48:39 AM,283874,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,84.54455145592763,7.045379287993969,283874.0,0.0,283874.0,283874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.5226896439969844,3.5226896439969844,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-56503-17,192.168.137.1,53,192.168.137.173,56503,17,17/10/2022 10:28:46 AM,7658,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,11230.086184382346,261.1647949856359,7658.0,0.0,7658.0,7658.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,130.58239749281796,130.58239749281796,35.0,51.0,45.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-47.112.162.49-13631-32100-17,192.168.137.173,13631,47.112.162.49,32100,17,14/10/2022 01:18:35 PM,271478,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,88.40495362423475,7.367079468686229,271478.0,0.0,271478.0,271478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.6835397343431144,3.6835397343431144,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.147-118.107.244.35-10001-52580-17,192.168.137.147,10001,118.107.244.35,52580,17,17/10/2022 10:49:43 AM,40002760,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04999655023803357,4.000276E7,0.0,4.000276E7,4.000276E7,4.000276E7,4.000276E7,0.0,4.000276E7,4.000276E7,0,0,0,0,0,0,0,0,0,16,0,0.04999655023803357,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,4.000276E7,0.0,4.000276E7,4.000276E7,NeedManualLabel
192.168.137.100-192.168.137.1-2220-53-17,192.168.137.100,2220,192.168.137.1,53,17,17/10/2022 10:49:47 AM,16129,1,1,46.0,159.0,46.0,46.0,46.0,0.0,159.0,159.0,159.0,0.0,12710.025420050839,124.000248000496,16129.0,0.0,16129.0,16129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,62.000124000248,62.000124000248,46.0,159.0,83.66666666666666,65.24058041842771,4256.333333333333,0,0,0,0,0,0,0,0,1.0,125.5,46.0,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.174-199.232.36.193-4927-443-6,192.168.137.174,4927,199.232.36.193,443,6,14/10/2022 01:32:19 PM,18802,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.185831294543135,106.37166258908627,18802.0,0.0,18802.0,18802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,53.185831294543135,53.185831294543135,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,513,290,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.215-192.168.137.1-54684-53-17,192.168.137.215,54684,192.168.137.1,53,17,17/10/2022 10:46:35 AM,32036,2,2,92.0,238.0,46.0,46.0,46.0,0.0,128.0,110.0,119.0,12.727922061357855,10300.911474591085,124.85953302534648,10678.666666666668,18179.91904089051,31670.0,3.0,3.0,3.0,0.0,3.0,3.0,363.0,363.0,0.0,363.0,363.0,0,0,0,0,16,16,62.42976651267324,62.42976651267324,46.0,128.0,75.2,40.487034961824506,1639.1999999999998,0,0,0,0,0,0,0,0,1.0,94.0,46.0,119.0,0,0,0,330,4,10300,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.23-52.91.195.103-24138-8814-17,192.168.137.23,24138,52.91.195.103,8814,17,17/10/2022 10:27:54 AM,281822,2,2,314.0,354.0,157.0,157.0,157.0,0.0,177.0,177.0,177.0,0.0,2370.290467032382,14.193356090014264,93940.66666666667,72524.68239388114,168057.0,23120.0,191177.0,191177.0,0.0,191177.0,191177.0,113765.0,113765.0,0.0,113765.0,113765.0,0,0,0,0,16,16,7.096678045007132,7.096678045007132,157.0,177.0,165.0,10.954451150103322,119.99999999999999,0,0,0,0,0,0,0,0,1.0,206.25,157.0,177.0,0,0,0,668,4,2370,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.242-8.8.8.8-50217-53-17,192.168.137.242,50217,8.8.8.8,53,17,17/10/2022 12:01:59 PM,36831,1,1,65.0,149.0,65.0,65.0,65.0,0.0,149.0,149.0,149.0,0.0,5810.322825880372,54.30208248486329,36831.0,0.0,36831.0,36831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,27.151041242431646,27.151041242431646,65.0,149.0,93.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,1.0,139.5,65.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-50458-17,192.168.137.1,53,192.168.137.173,50458,17,17/10/2022 10:30:43 AM,14519,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,6061.02348646601,137.75053378331842,14519.0,0.0,14519.0,14519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,68.87526689165921,68.87526689165921,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-51970-17,192.168.137.1,53,192.168.137.173,51970,17,17/10/2022 10:44:49 AM,10803,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,7960.751643062113,185.13375914097935,10803.0,0.0,10803.0,10803.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,92.56687957048968,92.56687957048968,35.0,51.0,45.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.206-192.168.137.1-40954-53-17,192.168.137.206,40954,192.168.137.1,53,17,17/10/2022 10:49:56 AM,61591,1,1,46.0,94.0,46.0,46.0,46.0,0.0,94.0,94.0,94.0,0.0,2273.059375558117,32.47227679368739,61591.0,0.0,61591.0,61591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.236138396843696,16.236138396843696,46.0,94.0,62.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,93.0,46.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-18.182.200.45-28049-32100-17,192.168.137.173,28049,18.182.200.45,32100,17,17/10/2022 10:23:53 AM,201791,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,118.93493763349208,9.911244802791007,201791.0,0.0,201791.0,201791.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.9556224013955035,4.9556224013955035,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
3.217.147.217-192.168.137.50-443-43822-6,3.217.147.217,443,192.168.137.50,43822,6,14/10/2022 01:32:23 PM,30029146,4,2,92.0,92.0,46.0,0.0,23.0,26.558112382722786,46.0,46.0,46.0,0.0,6.127380379049074,0.1998058819255133,6005829.2,1.3393724194958555E7,2.9965243E7,4625.0,3.0029146E7,1.0009715333333332E7,1.728199390599257E7,2.9965243E7,31792.0,2.9997283E7,2.9997283E7,0.0,2.9997283E7,2.9997283E7,1,0,0,0,128,64,0.13320392128367553,0.06660196064183777,0.0,46.0,32.857142857142854,22.44570167781626,503.8095238095237,0,0,0,4,6,0,0,0,0.0,38.333333333333336,23.0,46.0,0,0,0,0,0,0,4,92,2,92,2453,8588,1,32,31792.0,0.0,31792.0,31792.0,2.9965243E7,0.0,2.9965243E7,2.9965243E7,NeedManualLabel
192.168.137.173-47.112.162.49-16581-32100-17,192.168.137.173,16581,47.112.162.49,32100,17,17/10/2022 10:47:36 AM,250795,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,95.69568771307243,7.974640642756036,250795.0,0.0,250795.0,250795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.987320321378018,3.987320321378018,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.253-51.79.79.175-58254-4500-17,192.168.137.253,58254,51.79.79.175,4500,17,17/10/2022 12:01:09 PM,49958947,6,0,6.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.12009860816321849,0.12009860816321849,9991789.4,38816.83861805323,1.0046064E7,9952267.0,4.9958947E7,9991789.4,38816.83861805323,1.0046064E7,9952267.0,0,0,0,0,0,0,0,0,0,48,0,0.12009860816321849,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.1666666666666667,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,5,8,0,0,0,0,9991789.4,38816.83861805323,1.0046064E7,9952267.0,NeedManualLabel
192.168.137.1-192.168.137.173-53-56036-17,192.168.137.1,53,192.168.137.173,56036,17,17/10/2022 10:28:25 AM,14493,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,5933.899123714897,137.99765403988133,14493.0,0.0,14493.0,14493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,68.99882701994066,68.99882701994066,35.0,51.0,45.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.206-192.168.137.1-31926-53-17,192.168.137.206,31926,192.168.137.1,53,17,17/10/2022 10:41:50 AM,77092,1,1,37.0,147.0,37.0,37.0,37.0,0.0,147.0,147.0,147.0,0.0,2386.7586779432368,25.94302910807866,77092.0,0.0,77092.0,77092.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.97151455403933,12.97151455403933,37.0,147.0,73.66666666666666,63.50852961085883,4033.333333333333,0,0,0,0,0,0,0,0,1.0,110.5,37.0,147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
