"Time","Source","No.","Destination","Protocol","Length","Info"
"238.926420","172.217.5.14","3612","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1796577 Ack=3085 Win=78592 Len=1412 [TCP segment of a reassembled PDU]"
"238.926422","172.217.5.14","3613","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1797989 Ack=3085 Win=78592 Len=1412 [TCP segment of a reassembled PDU]"
"238.926424","172.217.5.14","3614","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1799401 Ack=3085 Win=78592 Len=1412 [TCP segment of a reassembled PDU]"
"238.926426","172.217.5.14","3615","192.167.7.162","TLSv1.3","592","Application Data"
"238.926447","192.167.7.162","3616","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3085 Ack=1801351 Win=3139200 Len=0"
"238.931402","142.250.190.42","3617","192.167.7.162","TCP","60","443  >  37488 [ACK] Seq=7031 Ack=1083 Win=68864 Len=0"
"238.993489","192.167.7.162","3618","10.27.3.2","DNS","77","Standard query 0x3634 A fonts.gstatic.com"
"238.993516","192.167.7.162","3619","10.27.3.2","DNS","77","Standard query 0x283b AAAA fonts.gstatic.com"
"238.994540","10.27.3.2","3620","192.167.7.162","DNS","93","Standard query response 0x3634 A fonts.gstatic.com A 142.250.190.131"
"238.994915","10.27.3.2","3621","192.167.7.162","DNS","105","Standard query response 0x283b AAAA fonts.gstatic.com AAAA 2607:f8b0:4009:814::2003"
"238.995269","192.167.7.162","3622","142.250.190.131","TCP","74","55200  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=513445233 TSecr=0 WS=128"
"239.003503","192.167.7.162","3623","10.27.3.2","DNS","79","Standard query 0x70a8 A accounts.google.com"
"239.003514","192.167.7.162","3624","10.27.3.2","DNS","79","Standard query 0x8fac AAAA accounts.google.com"
"239.004492","10.27.3.2","3625","192.167.7.162","DNS","107","Standard query response 0x8fac AAAA accounts.google.com AAAA 2607:f8b0:4009:81c::200d"
"239.004503","10.27.3.2","3626","192.167.7.162","DNS","95","Standard query response 0x70a8 A accounts.google.com A 142.251.32.13"
"239.004753","192.167.7.162","3627","142.251.32.13","TCP","74","33148  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3666917505 TSecr=0 WS=128"
"239.009443","142.250.190.131","3628","192.167.7.162","TCP","66","443  >  55200 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"239.009457","192.167.7.162","3629","142.250.190.131","TCP","54","55200  >  443 [RST] Seq=1 Win=0 Len=0"
"239.012527","142.251.32.13","3630","192.167.7.162","TCP","66","443  >  33148 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"239.012547","192.167.7.162","3631","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"239.014270","192.167.7.162","3632","142.251.32.13","TLSv1.3","567","Client Hello"
"239.022350","142.251.32.13","3633","192.167.7.162","TCP","60","443  >  33148 [ACK] Seq=1 Ack=514 Win=66816 Len=0"
"239.031664","142.251.32.13","3634","192.167.7.162","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"239.031687","192.167.7.162","3635","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=514 Ack=1413 Win=64128 Len=0"
"239.031701","142.251.32.13","3636","192.167.7.162","TCP","1466","443  >  33148 [ACK] Seq=1413 Ack=514 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"239.031709","192.167.7.162","3637","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=514 Ack=2825 Win=63360 Len=0"
"239.031711","142.251.32.13","3638","192.167.7.162","TCP","1466","443  >  33148 [PSH, ACK] Seq=2825 Ack=514 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"239.031714","192.167.7.162","3639","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=514 Ack=4237 Win=62336 Len=0"
"239.031715","142.251.32.13","3640","192.167.7.162","TLSv1.3","138","Application Data"
"239.031717","192.167.7.162","3641","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=514 Ack=4321 Win=62336 Len=0"
"239.035891","192.167.7.162","3642","142.250.191.227","OCSP","428","Request"
"239.054990","142.250.191.227","3643","192.167.7.162","TCP","60","80  >  44706 [ACK] Seq=703 Ack=749 Win=67840 Len=0"
"239.061944","142.250.191.227","3644","192.167.7.162","OCSP","756","Response"
"239.061954","192.167.7.162","3645","142.250.191.227","TCP","54","44706  >  80 [ACK] Seq=749 Ack=1405 Win=64128 Len=0"
"239.063359","192.167.7.162","3646","142.251.32.13","TLSv1.3","118","Change Cipher Spec, Application Data"
"239.063638","192.167.7.162","3647","142.251.32.13","TLSv1.3","224","Application Data"
"239.063665","192.167.7.162","3648","142.251.32.13","TLSv1.3","756","Application Data"
"239.070759","142.251.32.13","3649","192.167.7.162","TLSv1.3","668","Application Data, Application Data"
"239.070778","192.167.7.162","3650","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=1450 Ack=4935 Win=64128 Len=0"
"239.070790","142.251.32.13","3651","192.167.7.162","TLSv1.3","85","Application Data"
"239.070795","192.167.7.162","3652","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=1450 Ack=4966 Win=64128 Len=0"
"239.070906","192.167.7.162","3653","142.251.32.13","TLSv1.3","85","Application Data"
"239.084315","142.251.32.13","3654","192.167.7.162","TCP","60","443  >  33148 [ACK] Seq=4966 Ack=1481 Win=69120 Len=0"
"239.142038","142.251.32.13","3655","192.167.7.162","TLSv1.3","1437","Application Data"
"239.142075","192.167.7.162","3656","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=1481 Ack=6349 Win=64128 Len=0"
"239.142189","142.251.32.13","3657","192.167.7.162","TLSv1.3","85","Application Data"
"239.142193","192.167.7.162","3658","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=1481 Ack=6380 Win=64128 Len=0"
"239.142295","142.251.32.13","3659","192.167.7.162","TLSv1.3","93","Application Data"
"239.142298","192.167.7.162","3660","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=1481 Ack=6419 Win=64128 Len=0"
"239.142395","192.167.7.162","3661","142.251.32.13","TLSv1.3","93","Application Data"
"239.146144","192.167.7.162","3662","142.251.32.13","TLSv1.3","402","Application Data"
"239.159561","142.251.32.13","3663","192.167.7.162","TCP","60","443  >  33148 [ACK] Seq=6419 Ack=1868 Win=70656 Len=0"
"239.197985","142.251.32.13","3664","192.167.7.162","TLSv1.3","817","Application Data"
"239.198005","142.251.32.13","3665","192.167.7.162","TLSv1.3","546","Application Data"
"239.198009","142.251.32.13","3666","192.167.7.162","TLSv1.3","276","Application Data"
"239.198016","192.167.7.162","3667","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=1868 Ack=7896 Win=64128 Len=0"
"239.198039","142.251.32.13","3668","192.167.7.162","TLSv1.3","93","Application Data"
"239.198442","192.167.7.162","3669","142.251.32.13","TLSv1.3","93","Application Data"
"239.205679","192.167.7.162","3670","142.251.32.13","TLSv1.3","430","Application Data"
"239.216672","142.251.32.13","3671","192.167.7.162","TCP","60","443  >  33148 [ACK] Seq=7935 Ack=1907 Win=70656 Len=0"
"239.219414","142.251.32.13","3672","192.167.7.162","TCP","60","443  >  33148 [ACK] Seq=7935 Ack=2283 Win=71936 Len=0"
"239.386242","142.251.32.13","3673","192.167.7.162","TLSv1.3","1000","Application Data"
"239.386275","142.251.32.13","3674","192.167.7.162","TLSv1.3","1466","Application Data"
"239.386316","142.251.32.13","3675","192.167.7.162","TLSv1.3","1466","Application Data"
"239.386345","192.167.7.162","3676","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2283 Ack=11705 Win=62336 Len=0"
"239.386457","142.251.32.13","3677","192.167.7.162","TLSv1.3","202","Application Data"
"239.389142","192.167.7.162","3678","142.251.32.13","TLSv1.3","89","Application Data"
"239.390405","142.251.32.13","3679","192.167.7.162","TLSv1.3","1466","Application Data"
"239.390437","142.251.32.13","3680","192.167.7.162","TLSv1.3","1466","Application Data"
"239.390449","192.167.7.162","3681","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=14677 Win=64128 Len=0"
"239.390619","142.251.32.13","3682","192.167.7.162","TLSv1.3","1466","Application Data"
"239.390855","142.251.32.13","3683","192.167.7.162","TLSv1.3","692","Application Data"
"239.390862","192.167.7.162","3684","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=16727 Win=64128 Len=0"
"239.391130","142.251.32.13","3685","192.167.7.162","TLSv1.3","1466","Application Data"
"239.391217","142.251.32.13","3686","192.167.7.162","TLSv1.3","1214","Application Data"
"239.391222","192.167.7.162","3687","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=19299 Win=64128 Len=0"
"239.392954","142.251.32.13","3688","192.167.7.162","TLSv1.3","1466","Application Data"
"239.393068","142.251.32.13","3689","192.167.7.162","TLSv1.3","823","Application Data"
"239.393072","192.167.7.162","3690","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=21480 Win=64128 Len=0"
"239.393121","142.251.32.13","3691","192.167.7.162","TLSv1.3","897","Application Data"
"239.393382","142.251.32.13","3692","192.167.7.162","TLSv1.3","1466","Application Data"
"239.393387","192.167.7.162","3693","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=23735 Win=64128 Len=0"
"239.393404","142.251.32.13","3694","192.167.7.162","TLSv1.3","418","Application Data"
"239.393482","142.251.32.13","3695","192.167.7.162","TLSv1.3","1466","Application Data"
"239.393485","192.167.7.162","3696","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=25511 Win=64128 Len=0"
"239.393653","142.251.32.13","3697","192.167.7.162","TLSv1.3","527","Application Data"
"239.393743","142.251.32.13","3698","192.167.7.162","TLSv1.3","1466","Application Data"
"239.393746","192.167.7.162","3699","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=27396 Win=64128 Len=0"
"239.393949","142.251.32.13","3700","192.167.7.162","TLSv1.3","1300","Application Data"
"239.394088","142.251.32.13","3701","192.167.7.162","TLSv1.3","1466","Application Data"
"239.394091","192.167.7.162","3702","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=30054 Win=64128 Len=0"
"239.394253","142.251.32.13","3703","192.167.7.162","TLSv1.3","362","Application Data"
"239.394772","142.251.32.13","3704","192.167.7.162","TLSv1.3","1466","Application Data"
"239.394780","192.167.7.162","3705","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=31774 Win=64128 Len=0"
"239.394841","142.251.32.13","3706","192.167.7.162","TLSv1.3","1466","Application Data"
"239.395023","142.251.32.13","3707","192.167.7.162","TLSv1.3","1466","Application Data"
"239.395073","192.167.7.162","3708","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=34598 Win=63360 Len=0"
"239.395251","142.251.32.13","3709","192.167.7.162","TLSv1.3","1466","Application Data"
"239.395273","142.251.32.13","3710","192.167.7.162","TLSv1.3","730","Application Data"
"239.395277","192.167.7.162","3711","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=36686 Win=64128 Len=0"
"239.395500","142.251.32.13","3712","192.167.7.162","TLSv1.3","1466","Application Data"
"239.395781","142.251.32.13","3713","192.167.7.162","TLSv1.3","1466","Application Data"
"239.395787","192.167.7.162","3714","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=39510 Win=64128 Len=0"
"239.395891","142.251.32.13","3715","192.167.7.162","TLSv1.3","436","Application Data"
"239.399944","142.251.32.13","3716","192.167.7.162","TLSv1.3","1466","Application Data"
"239.399951","192.167.7.162","3717","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=41304 Win=64128 Len=0"
"239.399966","142.251.32.13","3718","192.167.7.162","TLSv1.3","1466","Application Data"
"239.400005","142.251.32.13","3719","192.167.7.162","TLSv1.3","1466","Application Data"
"239.400007","192.167.7.162","3720","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=44128 Win=64128 Len=0"
"239.400014","142.251.32.13","3721","192.167.7.162","TLSv1.3","1466","Application Data"
"239.400016","142.251.32.13","3722","192.167.7.162","TLSv1.3","1466","Application Data, Application Data"
"239.400028","192.167.7.162","3723","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=46952 Win=62464 Len=0"
"239.401328","142.251.32.13","3724","192.167.7.162","TLSv1.3","1466","Application Data"
"239.402709","142.251.32.13","3725","192.167.7.162","TLSv1.3","1466","Application Data"
"239.402720","192.167.7.162","3726","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=49776 Win=64128 Len=0"
"239.402745","142.251.32.13","3727","192.167.7.162","TLSv1.3","1466","Application Data"
"239.403974","142.251.32.13","3728","192.167.7.162","TLSv1.3","1466","Application Data"
"239.403981","192.167.7.162","3729","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=52600 Win=64128 Len=0"
"239.403995","142.251.32.13","3730","192.167.7.162","TLSv1.3","1466","Application Data"
"239.403999","142.251.32.13","3731","192.167.7.162","TLSv1.3","1466","Application Data"
"239.404013","192.167.7.162","3732","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=55424 Win=62336 Len=0"
"239.404015","142.251.32.13","3733","192.167.7.162","TLSv1.3","1466","Application Data, Application Data"
"239.404584","142.251.32.13","3734","192.167.7.162","TLSv1.3","1466","Application Data"
"239.404589","192.167.7.162","3735","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=58248 Win=64128 Len=0"
"239.404605","142.251.32.13","3736","192.167.7.162","TLSv1.3","1466","Application Data"
"239.404645","142.251.32.13","3737","192.167.7.162","TLSv1.3","1466","Application Data"
"239.404647","192.167.7.162","3738","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=61072 Win=64128 Len=0"
"239.404659","142.251.32.13","3739","192.167.7.162","TLSv1.3","1466","Application Data"
"239.404662","142.251.32.13","3740","192.167.7.162","TLSv1.3","1237","Application Data, Application Data"
"239.404668","192.167.7.162","3741","142.251.32.13","TCP","54","33148  >  443 [ACK] Seq=2318 Ack=63667 Win=62336 Len=0"
"239.609020","192.167.7.162","3742","172.217.5.14","TLSv1.3","183","Application Data"
"239.610191","192.167.7.162","3743","172.217.5.14","TLSv1.3","164","Application Data"
"239.624255","172.217.5.14","3744","192.167.7.162","TCP","60","443  >  38946 [ACK] Seq=1801351 Ack=3324 Win=79616 Len=0"
"239.625220","172.217.5.14","3745","192.167.7.162","TLSv1.3","169","Application Data"
"239.625236","172.217.5.14","3746","192.167.7.162","TLSv1.3","240","Application Data"
"239.625309","172.217.5.14","3747","192.167.7.162","TLSv1.3","93","Application Data"
"239.625439","192.167.7.162","3748","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3324 Ack=1801691 Win=3144704 Len=0"
"239.625461","192.167.7.162","3749","172.217.5.14","TLSv1.3","93","Application Data"
"239.626513","172.217.5.14","3750","192.167.7.162","TLSv1.3","165","Application Data"
"239.626536","172.217.5.14","3751","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1801802 Ack=3324 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"239.626559","172.217.5.14","3752","192.167.7.162","TLSv1.3","1456","Application Data"
"239.626814","192.167.7.162","3753","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1804616 Win=3142528 Len=0"
"239.644694","172.217.5.14","3754","192.167.7.162","TCP","60","443  >  38946 [ACK] Seq=1804616 Ack=3363 Win=79616 Len=0"
"239.750809","192.167.7.162","3755","23.35.70.176","TCP","54","42012  >  80 [FIN, ACK] Seq=1 Ack=1 Win=64256 Len=0"
"239.769244","192.167.7.162","3756","192.167.7.164","ICMP","98","Echo (ping) request  id=0x6592, seq=180/46080, ttl=64 (reply in 3757)"
"239.769836","192.167.7.164","3757","192.167.7.162","ICMP","98","Echo (ping) reply    id=0x6592, seq=180/46080, ttl=128 (request in 3756)"
"239.775028","23.35.70.176","3758","192.167.7.162","TCP","60","80  >  42012 [FIN, ACK] Seq=1 Ack=2 Win=64256 Len=0"
"239.775047","192.167.7.162","3759","23.35.70.176","TCP","54","42012  >  80 [ACK] Seq=2 Ack=2 Win=64256 Len=0"
"240.120640","172.217.5.14","3760","192.167.7.162","TLSv1.3","120","Application Data"
"240.149445","172.217.5.14","3761","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1804682 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.149471","192.167.7.162","3762","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1806094 Win=3144704 Len=0"
"240.149504","172.217.5.14","3763","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1806094 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.149517","172.217.5.14","3764","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1807506 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.149520","172.217.5.14","3765","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1808918 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.149522","172.217.5.14","3766","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1810330 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.149524","172.217.5.14","3767","192.167.7.162","TLSv1.3","507","Application Data"
"240.149526","172.217.5.14","3768","192.167.7.162","TLSv1.3","1261","Application Data"
"240.149563","192.167.7.162","3769","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1813402 Win=3138176 Len=0"
"240.149849","172.217.5.14","3770","192.167.7.162","TLSv1.3","98","Application Data"
"240.151030","172.217.5.14","3771","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1813446 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.151041","192.167.7.162","3772","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1814858 Win=3144704 Len=0"
"240.151055","172.217.5.14","3773","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1814858 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.151058","172.217.5.14","3774","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1816270 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.151061","172.217.5.14","3775","192.167.7.162","TLSv1.3","1464","Application Data"
"240.151081","172.217.5.14","3776","192.167.7.162","TLSv1.3","751","Application Data"
"240.151364","192.167.7.162","3777","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1819789 Win=3140352 Len=0"
"240.151766","172.217.5.14","3778","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1819789 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.151777","172.217.5.14","3779","192.167.7.162","TLSv1.3","553","Application Data"
"240.151782","192.167.7.162","3780","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1821700 Win=3143552 Len=0"
"240.153709","172.217.5.14","3781","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1821700 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.153731","172.217.5.14","3782","192.167.7.162","TLSv1.3","1234","Application Data"
"240.153737","192.167.7.162","3783","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1824292 Win=3143552 Len=0"
"240.153746","172.217.5.14","3784","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1824292 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.153749","172.217.5.14","3785","192.167.7.162","TLSv1.3","1378","Application Data"
"240.153770","192.167.7.162","3786","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1827028 Win=3142784 Len=0"
"240.155917","172.217.5.14","3787","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1827028 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.155940","172.217.5.14","3788","192.167.7.162","TLSv1.3","952","Application Data"
"240.155946","192.167.7.162","3789","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1829338 Win=3143552 Len=0"
"240.155965","172.217.5.14","3790","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1829338 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.155968","172.217.5.14","3791","192.167.7.162","TLSv1.3","218","Application Data"
"240.156016","192.167.7.162","3792","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1830914 Win=3142016 Len=0"
"240.156073","172.217.5.14","3793","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1830914 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.156096","172.217.5.14","3794","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1832326 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.156100","192.167.7.162","3795","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1833738 Win=3144704 Len=0"
"240.156121","172.217.5.14","3796","192.167.7.162","TLSv1.3","653","Application Data"
"240.156660","172.217.5.14","3797","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1834337 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.156667","192.167.7.162","3798","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1835749 Win=3144704 Len=0"
"240.156678","172.217.5.14","3799","192.167.7.162","TLSv1.3","545","Application Data"
"240.156989","172.217.5.14","3800","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1836240 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.156996","192.167.7.162","3801","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1837652 Win=3144704 Len=0"
"240.157006","172.217.5.14","3802","192.167.7.162","TLSv1.3","372","Application Data"
"240.162004","172.217.5.14","3803","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1837970 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.162011","192.167.7.162","3804","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1839382 Win=3144704 Len=0"
"240.162123","172.217.5.14","3805","192.167.7.162","TLSv1.3","561","Application Data"
"240.162355","172.217.5.14","3806","192.167.7.162","TLSv1.3","595","Application Data"
"240.162379","192.167.7.162","3807","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1840430 Win=3144704 Len=0"
"240.163182","172.217.5.14","3808","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1840430 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.163202","172.217.5.14","3809","192.167.7.162","TLSv1.3","592","Application Data"
"240.163213","192.167.7.162","3810","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1842380 Win=3143552 Len=0"
"240.164082","172.217.5.14","3811","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1842380 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.164089","172.217.5.14","3812","192.167.7.162","TLSv1.3","430","Application Data"
"240.164093","192.167.7.162","3813","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1844168 Win=3143552 Len=0"
"240.164593","172.217.5.14","3814","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1844168 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.164598","172.217.5.14","3815","192.167.7.162","TLSv1.3","749","Application Data"
"240.164602","192.167.7.162","3816","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1846275 Win=3143552 Len=0"
"240.165166","172.217.5.14","3817","192.167.7.162","TLSv1.3","618","Application Data"
"240.165713","172.217.5.14","3818","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1846839 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.165720","192.167.7.162","3819","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1848251 Win=3144704 Len=0"
"240.165734","172.217.5.14","3820","192.167.7.162","TLSv1.3","705","Application Data"
"240.166847","172.217.5.14","3821","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1848902 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.166854","192.167.7.162","3822","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1850314 Win=3144704 Len=0"
"240.166863","172.217.5.14","3823","192.167.7.162","TLSv1.3","382","Application Data"
"240.167484","172.217.5.14","3824","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1850642 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.167491","192.167.7.162","3825","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1852054 Win=3144704 Len=0"
"240.167510","172.217.5.14","3826","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1852054 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.167537","172.217.5.14","3827","192.167.7.162","TLSv1.3","833","Application Data"
"240.167541","192.167.7.162","3828","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1854245 Win=3144704 Len=0"
"240.167548","172.217.5.14","3829","192.167.7.162","TLSv1.3","722","Application Data"
"240.169067","172.217.5.14","3830","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1854913 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.169075","192.167.7.162","3831","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1856325 Win=3144704 Len=0"
"240.169127","172.217.5.14","3832","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1856325 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.169162","172.217.5.14","3833","192.167.7.162","TCP","1466","443  >  38946 [ACK] Seq=1857737 Ack=3363 Win=79616 Len=1412 [TCP segment of a reassembled PDU]"
"240.169165","192.167.7.162","3834","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1859149 Win=3144704 Len=0"
"240.169172","172.217.5.14","3835","192.167.7.162","TLSv1.3","1014","Application Data"
"240.169174","172.217.5.14","3836","192.167.7.162","TLSv1.3","86","Application Data"
"240.169176","172.217.5.14","3837","192.167.7.162","TLSv1.3","85","Application Data"
"240.169220","192.167.7.162","3838","172.217.5.14","TCP","54","38946  >  443 [ACK] Seq=3363 Ack=1860172 Win=3144704 Len=0"
"240.169245","172.217.5.14","3839","192.167.7.162","TLSv1.3","93","Application Data"
"240.169277","192.167.7.162","3840","172.217.5.14","TLSv1.3","93","Application Data"
"240.182690","172.217.5.14","3841","192.167.7.162","TCP","60","443  >  38946 [ACK] Seq=1860211 Ack=3402 Win=79616 Len=0"
"240.342583","192.167.7.162","3842","172.217.5.14","TLSv1.3","183","Application Data"
"240.342688","192.167.7.162","3843","172.217.5.14","TLSv1.3","206","Application Data"
"240.342808","192.167.7.162","3844","172.217.5.14","TLSv1.3","358","Application Data, Application Data"
"240.342896","192.167.7.162","3845","172.217.5.14","TLSv1.3","206","Application Data"
"240.342948","192.167.7.162","3846","172.217.5.14","TLSv1.3","206","Application Data"
"240.343026","192.167.7.162","3847","172.217.5.14","TLSv1.3","206","Application Data"
